,word,ARRA Indicator,Activity,Administering  IC,Application ID,Contact PI  Person ID,Contact PI / Project Leader,FY,FY Total Cost ,FY Total Cost  (Sub Projects),IC,Organization Name,Other PI or Project Leader(s),Project Number,Project Title,Serial Number,Subproject Number ,Suffix,Support Year,Type
13,biethnic, ,R01,NHLBI,6017263,1862424,"KLESGES, ROBERT C",1999,284366,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,5R01HL050723-07,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,,7,5
14,biethnic, ,R01,NHLBI,2332510,1862424,"KLESGES, ROBERT C",1998,141093,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,2R01HL050723-06,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,,6,2
15,biethnic, ,R01,NHLBI,2662336,1870731,"LABARTHE, DARWIN R.",1997,36027,,HL,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,3R01HL038429-10S1,SURVIVAL AFTER MYOCARDIAL INFARCT,38429,,S1,10,3
16,biethnic, ,R01,NHLBI,2218836,1870731,"LABARTHE, DARWIN R.",1995,622415,,HL,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,5R01HL038429-09,SURVIVAL AFTER MYOCARDIAL INFARCT,38429,,,9,5
17,biethnic, ,R01,NHLBI,2218833,1870731,"LABARTHE, DARWIN R.",1994,536813,,HL,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,5R01HL038429-08,SURVIVAL AFTER MYOCARDIAL INFARCT,38429,,,8,5
18,biethnic, ,R01,NHLBI,2230837,1870731,"LABARTHE, DARWIN R.",1996,275048,,HL,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,5R01HL053077-03,SURVEILLANCE OF OUT OF HOSPITAL CHD DEATHS,53077,,,3,5
19,biethnic, ,R01,NHLBI,8695445,8338060,"LUTSEY, PAMELA L.",2014,350226,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,5R01HL103706-04,SERUM VITAMIN D AND CARDIOVASCULAR DISEASE RISK IN THE BIETHNIC ARIC COHORT,103706,,,4,5
20,biethnic, ,R01,NHLBI,8471760,8338060,"LUTSEY, PAMELA L.",2013,335881,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,5R01HL103706-03,SERUM VITAMIN D AND CARDIOVASCULAR DISEASE RISK IN THE BIETHNIC ARIC COHORT,103706,,,3,5
21,biethnic, ,R01,NHLBI,8279218,8338060,"LUTSEY, PAMELA L.",2012,768891,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,5R01HL103706-02,SERUM VITAMIN D AND CARDIOVASCULAR DISEASE RISK IN THE BIETHNIC ARIC COHORT,103706,,,2,5
22,biethnic, ,R01,NHLBI,8434290,8338060,"LUTSEY, PAMELA L.",2012,96130,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,3R01HL103706-01A1S1,SERUM VITAMIN D AND CARDIOVASCULAR DISEASE RISK IN THE BIETHNIC ARIC COHORT,103706,,A1S1,1,3
23,biethnic, ,R01,NHLBI,8107202,8338060,"LUTSEY, PAMELA L.",2011,726924,,HL,UNIVERSITY OF MINNESOTA,Not Applicable,1R01HL103706-01A1,SERUM VITAMIN D AND CARDIOVASCULAR DISEASE RISK IN THE BIETHNIC ARIC COHORT,103706,,A1,1,1
24,biethnic, ,R01,NINDS,7559084,1990128,"MORGENSTERN, LEWIS B",2008,701241,,NS,UNIVERSITY OF MICHIGAN,Not Applicable,5R01NS038916-10,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,10,5
25,biethnic, ,R01,NINDS,7232285,1990128,"MORGENSTERN, LEWIS B",2007,862824,,NS,UNIVERSITY OF MICHIGAN,Not Applicable,5R01NS038916-09,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,9,5
26,biethnic, ,R01,NINDS,7047729,1990128,"MORGENSTERN, LEWIS B",2006,1016748,,NS,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,5R01NS038916-08,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,8,5
27,biethnic, ,R01,NINDS,6847979,1990128,"MORGENSTERN, LEWIS B",2005,1052069,,NS,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,5R01NS038916-07,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,7,5
28,biethnic, ,R01,NINDS,6682165,1990128,"MORGENSTERN, LEWIS B",2004,592731,,NS,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,2R01NS038916-06A1,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,A1,6,2
29,biethnic, ,R01,NINDS,6758266,1990128,"MORGENSTERN, LEWIS B",2003,447078,,NS,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,5R01NS038916-05,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,5,5
30,biethnic, ,R01,NINDS,6540119,1990128,"MORGENSTERN, LEWIS B",2002,693012,,NS,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,7R01NS038916-04,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,4,7
31,biethnic, ,R01,NINDS,6402873,1990128,"MORGENSTERN, LEWIS B",2001,610969,,NS,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,5R01NS038916-03,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,3,5
32,biethnic, ,R01,NINDS,6504840,1990128,"MORGENSTERN, LEWIS B",2001,67631,,NS,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,3R01NS038916-02S3,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,S3,2,3
33,biethnic, ,R01,NINDS,6395034,1990128,"MORGENSTERN, LEWIS B",2000,74743,,NS,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,3R01NS038916-02S2,STROKE SUREVILLANCE IN A BIETHNIC COMMUNITY,38916,,S2,2,3
34,biethnic, ,R01,NINDS,6188281,1990128,"MORGENSTERN, LEWIS B",2000,481653,,NS,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,5R01NS038916-02,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,2,5
35,biethnic, ,R01,NINDS,2884231,1990128,"MORGENSTERN, LEWIS B",1999,489574,,NS,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,1R01NS038916-01,STROKE SURVEILLANCE IN A BIETHNIC COMMUNITY,38916,,,1,1
36,biethnic, ,R01,NHLBI,3354689,2092742,"NICHAMAN, MILTON Z",1993,39524,,HL,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,3R01HL038429-07S1,SURVIVAL AFTER MI IN A BIETHNIC TEXAS COMMUNITY,38429,,S1,7,3
37,biethnic, ,R01,NHLBI,3354694,2092742,"NICHAMAN, MILTON Z",1993,514724,,HL,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,5R01HL038429-07,SURVIVAL AFTER MI IN A BIETHNIC TEXAS COMMUNITY,38429,,,7,5
38,biethnic, ,R01,NHLBI,3354685,2092742,"NICHAMAN, MILTON Z",1992,507178,,HL,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,2R01HL038429-06,SURVIVAL AFTER MI IN A BIETHNIC TEXAS COMMUNITY,38429,,,6,2
39,biethnic, ,R01,NHLBI,7010603,1887357,"ROBINSON, LESLIE A.",2005,27720,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,3R01HL050723-12S2,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,S2,12,3
40,biethnic, ,R01,NHLBI,6866047,1887357,"ROBINSON, LESLIE A.",2004,26600,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,3R01HL050723-12S1,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,S1,12,3
41,biethnic, ,R01,NHLBI,6703727,1887357,"ROBINSON, LESLIE A.",2004,134831,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,5R01HL050723-12,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,,12,5
42,biethnic, ,R01,NHLBI,6628969,1887357,"ROBINSON, LESLIE A.",2003,330114,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,5R01HL050723-11,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,,11,5
43,biethnic, ,R01,NHLBI,6498907,1887357,"ROBINSON, LESLIE A.",2002,321853,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,5R01HL050723-10,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,,10,5
44,biethnic, ,R01,NHLBI,6200708,1887357,"ROBINSON, LESLIE A.",2001,314832,,HL,UNIVERSITY OF MEMPHIS,Not Applicable,2R01HL050723-09,SMOKING ONSET IN A BIETHNIC POPULATION,50723,,,9,2
45,biethnic, ,R01,NIDDK,7022247,3132566,"SMITH, STEVEN RICHARD",2006,199911,,DK,LSU PENNINGTON BIOMEDICAL RESEARCH CTR,Not Applicable,5R01DK050736-07,MENOPAUSE EFFECT ON OBESITY; ENERGY BALANCE AND INSULIN,50736,,,7,5
46,biethnic, ,R01,NIDDK,6852679,3132566,"SMITH, STEVEN RICHARD",2005,205189,,DK,LSU PENNINGTON BIOMEDICAL RESEARCH CTR,Not Applicable,5R01DK050736-06,MENOPAUSE EFFECT ON OBESITY; ENERGY BALANCE AND INSULIN,50736,,,6,5
47,biethnic, ,R01,NIDDK,6727859,3132566,"SMITH, STEVEN RICHARD",2004,209727,,DK,LSU PENNINGTON BIOMEDICAL RESEARCH CTR,Not Applicable,2R01DK050736-05,MENOPAUSE EFFECT ON OBESITY; ENERGY BALANCE AND INSULIN,50736,,,5,2
0,other race, ,R29,NIDA,6350504,1906337,"AHIJEVYCH, KAREN L",2001,99043,,DA,OHIO STATE UNIVERSITY,Not Applicable,5R29DA010809-05,BIOBEHAVIORAL NICOTINE DEPENDENCE IN BLACK WOMEN,10809,,,5,5
1,other race, ,R29,NIDA,6150473,1906337,"AHIJEVYCH, KAREN L",2000,106713,,DA,OHIO STATE UNIVERSITY,Not Applicable,5R29DA010809-04,BIOBEHAVIORAL NICOTINE DEPENDENCE IN BLACK WOMEN,10809,,,4,5
2,other race, ,R29,NIDA,2872093,1906337,"AHIJEVYCH, KAREN L",1999,98395,,DA,OHIO STATE UNIVERSITY,Not Applicable,5R29DA010809-03,BIOBEHAVIORAL NICOTINE DEPENDENCE IN BLACK WOMEN,10809,,,3,5
3,other race, ,R29,NIDA,2654394,1906337,"AHIJEVYCH, KAREN L",1998,105481,,DA,OHIO STATE UNIVERSITY,Not Applicable,5R29DA010809-02,BIOBEHAVIORAL NICOTINE DEPENDENCE IN BLACK WOMEN,10809,,,2,5
4,other race, ,R29,NIDA,2013866,1906337,"AHIJEVYCH, KAREN L",1997,92196,,DA,OHIO STATE UNIVERSITY,Not Applicable,1R29DA010809-01,BIOBEHAVIORAL NICOTINE DEPENDENCE IN BLACK WOMEN,10809,,,1,1
5,other race, ,R01,NIDDK,9049853,7033495,"AIELLO, ALLISON E.",2015,136756,,DK,UNIV OF NORTH CAROLINA CHAPEL HILL,Not Applicable,3R01DK087864-05S1,LIFE COURSE SOCIOECONOMICS; ACCULTURATION; & TYPE-2 DIABETES RISK AMONG LATINOS,87864,,S1,5,3
6,other race, ,R01,NIDDK,8849896,7033495,"AIELLO, ALLISON E.",2015,569393,,DK,UNIV OF NORTH CAROLINA CHAPEL HILL,Not Applicable,5R01DK087864-05,LIFE COURSE SOCIOECONOMICS; ACCULTURATION; & TYPE-2 DIABETES RISK AMONG LATINOS,87864,,,5,5
7,other race, ,R01,NIDDK,8690836,7033495,"AIELLO, ALLISON E.",2014,628425,,DK,UNIV OF NORTH CAROLINA CHAPEL HILL,Not Applicable,5R01DK087864-04,LIFE COURSE SOCIOECONOMICS; ACCULTURATION; & TYPE-2 DIABETES RISK AMONG LATINOS,87864,,,4,5
8,other race, ,R01,NIDDK,8464074,7033495,"AIELLO, ALLISON E.",2013,414237,,DK,UNIVERSITY OF MICHIGAN,Not Applicable,5R01DK087864-02,LIFE COURSE SOCIOECONOMICS; ACCULTURATION; & TYPE-2 DIABETES RISK AMONG LATINOS,87864,,,2,5
9,other race, ,R01,NIDDK,8289177,7033495,"AIELLO, ALLISON E.",2012,669657,,DK,UNIVERSITY OF MICHIGAN,Not Applicable,1R01DK087864-01A1,LIFE COURSE SOCIOECONOMICS; ACCULTURATION; & TYPE-2 DIABETES RISK AMONG LATINOS,87864,,A1,1,1
10,other race,YES,R56,NIDDK,8038521,7033495,"AIELLO, ALLISON E.",2010,207732,,DK,UNIVERSITY OF MICHIGAN,Not Applicable,1R56DK087864-01,LIFE COURSE SOCIOECONOMICS; ACCULTURATION; & TYPE-2 DIABETES RISK AMONG LATINOS,87864,,,1,1
11,other race, ,K99,NICHD,8920665,11694866,"ANZURES, GIZELLE A",2015,95571,,HD,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5K99HD078483-02,DEVELOPMENT OF SPECIALIZED NEURAL NETWORKS FOR FACE RECOGNITION EXPERTISE,78483,,,2,5
12,other race, ,K99,NICHD,8767220,11694866,"ANZURES, GIZELLE A",2014,95571,,HD,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,1K99HD078483-01A1,DEVELOPMENT OF SPECIALIZED NEURAL NETWORKS FOR FACE RECOGNITION EXPERTISE,78483,,A1,1,1
13,other race, ,K23,NIDDK,8601069,8144495,"ASSIMES, THEMISTOCLES LEONARD",2014,180943,,DK,STANFORD UNIVERSITY,Not Applicable,5K23DK088942-04,DETERMINANTS OF INSULIN MEDIATED GLUCOSE UPTAKE IN SOUTH ASIANS,88942,,,4,5
14,other race, ,K23,NIDDK,8420522,8144495,"ASSIMES, THEMISTOCLES LEONARD",2013,180943,,DK,STANFORD UNIVERSITY,Not Applicable,5K23DK088942-03,DETERMINANTS OF INSULIN MEDIATED GLUCOSE UPTAKE IN SOUTH ASIANS,88942,,,3,5
15,other race, ,K23,NIDDK,8250465,8144495,"ASSIMES, THEMISTOCLES LEONARD",2012,180943,,DK,STANFORD UNIVERSITY,Not Applicable,5K23DK088942-02,DETERMINANTS OF INSULIN MEDIATED GLUCOSE UPTAKE IN SOUTH ASIANS,88942,,,2,5
16,other race, ,K23,NIDDK,8111429,8144495,"ASSIMES, THEMISTOCLES LEONARD",2011,180943,,DK,STANFORD UNIVERSITY,Not Applicable,1K23DK088942-01A1,DETERMINANTS OF INSULIN MEDIATED GLUCOSE UPTAKE IN SOUTH ASIANS,88942,,A1,1,1
17,other race, ,P20,NCRR,8360677,8967098,"BALAS, BENJAMIN ",2011,,82287,RR,NORTH DAKOTA STATE UNIVERSITY,Not Applicable,5P20RR020151-07,MECHANISMS OF OWN- AND OTHER-RACE FACE PROCESSING,20151,5089,,7,5
18,other race, ,P50,NIEHS,8990280,10376631,"BARR, DANA BOYD",2015,,293474,ES,EMORY UNIVERSITY,Not Applicable,1P50ES026071-01,CHARACTERIZING EXPOSURES AND OUTCOMES IN AN URBAN BIRTH COHORT (CHERUB),26071,5697,,1,1
19,other race, ,R21,NIDCR,8243398,10375887,"CHICHLOWSKA, KRISTAL LEA",2012,156713,,DE,CALIFORNIA RURAL INDIAN HEALTH BOARD,Not Applicable,1R21DE021573-01A1,EARLY CHILDHOOD CARIES AND STORYTELLING IN AMERICAN INDIAN COMMUNITIES,21573,,A1,1,1
20,other race, ,R01,NICHD,8833305,6586055,"CHOI, YOONSUN ",2015,629582,,HD,UNIVERSITY OF CHICAGO,Not Applicable,5R01HD073200-03,CULTURE; FAMILY PROCESS; AND DEVELOPMENTAL OUTCOMES IN ASIAN AMERICAN YOUTH,73200,,,3,5
21,other race, ,R01,NICHD,8624704,6586055,"CHOI, YOONSUN ",2014,635208,,HD,UNIVERSITY OF CHICAGO,Not Applicable,5R01HD073200-02,CULTURE; FAMILY PROCESS; AND DEVELOPMENTAL OUTCOMES IN ASIAN AMERICAN YOUTH,73200,,,2,5
22,other race, ,R01,NICHD,8503053,6586055,"CHOI, YOONSUN ",2013,659347,,HD,UNIVERSITY OF CHICAGO,Not Applicable,1R01HD073200-01A1,CULTURE; FAMILY PROCESS; AND DEVELOPMENTAL OUTCOMES IN ASIAN AMERICAN YOUTH,73200,,A1,1,1
23,other race, ,U01,NCCDPHP,8841599,10307694,"CORDEN, TIMOTHY E",2015,132223,,DP,WISCONSIN DEPARTMENT OF HEALTH SERVICES,Not Applicable,5U01DP003123-05,PREGNANCY RISK ASSESSMENT MONITORING SYSTEM (PRAMS),3123,,,5,5
24,other race, ,R01,NIMH,7240510,1879498,"COTTRELL, GARRISON W",2007,270160,,MH,UNIVERSITY OF CALIFORNIA,Not Applicable,5R01MH057075-08,MODELING FACE PERCEPTION,57075,,,8,5
25,other race, ,R01,NIMH,7121512,1879498,"COTTRELL, GARRISON W",2006,279285,,MH,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5R01MH057075-07,MODELING FACE PERCEPTION,57075,,,7,5
26,other race, ,R01,NIMH,6934659,1879498,"COTTRELL, GARRISON W",2005,287028,,MH,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5R01MH057075-06,MODELING FACE PERCEPTION,57075,,,6,5
27,other race, ,R01,NIMH,6804742,1879498,"COTTRELL, GARRISON W",2004,287987,,MH,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5R01MH057075-05,MODELING FACE PERCEPTION,57075,,,5,5
28,other race, ,R01,NIMH,6614737,1879498,"COTTRELL, GARRISON W",2003,283529,,MH,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,2R01MH057075-04A2,MODELING FACE PERCEPTION,57075,,A2,4,2
29,other race, ,P60,NCMHD,7525298,7754784,"DIEZ ROUX, ANA V",2005,,70382,MD,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5P60MD000206-03,CORE-CONTRIBUTION OF NEIGHBORHOOD TO HEALTH DISPARITIES IN CARDIOVASCULAR DISEASE,206,9005,,3,5
30,other race, ,P60,NCMHD,7525290,7754784,"DIEZ ROUX, ANA V",2004,,68333,MD,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5P60MD000206-02,CORE-CONTRIBUTION OF NEIGHBORHOOD TO HEALTH DISPARITIES IN CARDIOVASCULAR DISEASE,206,9005,,2,5
31,other race, ,P60,NCMHD,6719246,7754784,"DIEZ ROUX, ANA V",2003,,68843,MD,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,1P60MD000206-01,CORE-CONTRIBUTION OF NEIGHBORHOOD TO HEALTH DISPARITIES IN CARDIOVASCULAR DISEASE,206,9005,,1,1
32,other race, ,P60,NCMHD,7525314,7754784,"DIEZ-ROUX, ANA V.",2007,,138118,MD,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5P60MD000206-05,CORE-CONTRIBUTION OF NEIGHBORHOOD TO HEALTH DISPARITIES IN CARDIOVASCULAR DISEASE,206,9005,,5,5
33,other race, ,P60,NCMHD,7525306,7754784,"DIEZ-ROUX, ANA V.",2006,,72493,MD,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5P60MD000206-04,CORE-CONTRIBUTION OF NEIGHBORHOOD TO HEALTH DISPARITIES IN CARDIOVASCULAR DISEASE,206,9005,,4,5
34,other race, ,P60,NIMHD,8902872,7754784,"DIEZ-ROUX, ANA V.",2015,,108387,MD,UNIVERSITY OF MICHIGAN,Not Applicable,5P60MD002249-09,GENERATIONAL SOCIOCULTURAL DETERMINANTS OF LATINO CARDIOMETABOLIC HEALTH,2249,5763,,9,5
35,other race, ,P60,NIMHD,8729893,7754784,"DIEZ-ROUX, ANA V.",2014,,108629,MD,UNIVERSITY OF MICHIGAN,Not Applicable,5P60MD002249-08,GENERATIONAL SOCIOCULTURAL DETERMINANTS OF LATINO CARDIOMETABOLIC HEALTH,2249,5763,,8,5
36,other race, ,P60,NIMHD,8536365,7754784,"DIEZ-ROUX, ANA V.",2013,,99392,MD,UNIVERSITY OF MICHIGAN,Not Applicable,5P60MD002249-07,GENERATIONAL SOCIOCULTURAL DETERMINANTS OF LATINO CARDIOMETABOLIC HEALTH,2249,5763,,7,5
37,other race, ,P60,NIMHD,8351391,7754784,"DIEZ-ROUX, ANA V.",2012,,184652,MD,UNIVERSITY OF MICHIGAN,Not Applicable,2P60MD002249-06,GENERATIONAL SOCIOCULTURAL DETERMINANTS OF LATINO CARDIOMETABOLIC HEALTH,2249,5763,,6,2
38,other race, ,ZIA,NIEHS,8149106,9416026,"DINSE, GREGG ",2010,16019,,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,Not Applicable,1ZIAES102265-04,METHODS AND APPLICATIONS FOR POPULATION-BASED INCIDENCE AND MORTALITY STATISTICS,102265,,,4,1
39,other race, ,ZIA,NIEHS,7968238,9416026,"DINSE, GREGG ",2009,35461,,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,Not Applicable,1ZIAES102265-03,METHODS AND APPLICATIONS FOR POPULATION-BASED INCIDENCE AND MORTALITY STATISTICS,102265,,,3,1
40,other race, ,Z01,NIEHS,7734563,9416026,"DINSE, GREGG ",2008,120375,,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,Not Applicable,1Z01ES102265-02,METHODS AND APPLICATIONS FOR POPULATION-BASED INCIDENCE AND MORTALITY STATISTICS,102265,,,2,1
41,other race, ,R21,NIMH,6655679,7024053,"EBERHARDT, JENNIFER L",2003,200000,,MH,STANFORD UNIVERSITY,Not Applicable,5R21MH066747-02,DEVELOPMENT OF RACE BIAS IN FACE RECOGNITION,66747,,,2,5
42,other race, ,R21,NIMH,6554733,7024053,"EBERHARDT, JENNIFER L",2002,192860,,MH,STANFORD UNIVERSITY,Not Applicable,1R21MH066747-01,DEVELOPMENT OF RACE BIAS IN FACE RECOGNITION,66747,,,1,1
43,other race, ,R01,NHLBI,2638021,1873371,"EWART, CRAIG K",1998,495417,,HL,SYRACUSE UNIVERSITY,Not Applicable,5R01HL052080-04,ANGER AND CARDIOVASCULAR RISK IN URBAN YOUTH,52080,,,4,5
44,other race, ,R01,NHLBI,2029094,1873371,"EWART, CRAIG K",1997,402131,,HL,SYRACUSE UNIVERSITY,Not Applicable,7R01HL052080-03,ANGER AND CARDIOVASCULAR RISK IN URBAN YOUTH,52080,,,3,7
45,other race, ,R01,NHLBI,2229230,1873371,"EWART, CRAIG K",1995,399682,,HL,JOHNS HOPKINS UNIVERSITY,Not Applicable,1R01HL052080-01A1,ANGER AND CARDIOVASCULAR RISK IN URBAN YOUTH,52080,,A1,1,1
46,other race, ,R01,NIDDK,8368135,1897515,"FREEDMAN, BARRY IRA",2012,461357,,DK,WAKE FOREST UNIVERSITY HEALTH SCIENCES,Not Applicable,2R01DK071891-05,SUBCLINICAL CVD IN AFRICAN AMERICAN TYPE 2 DIABETICS,71891,,,5,2
47,other race, ,R13,NHLBI,8399982,1862824,"GARCIA, JOE G. N.",2012,25000,,HL,UNIVERSITY OF ILLINOIS AT CHICAGO,Not Applicable,1R13HL116010-01,TRANSLATIONAL APPROACHES TO REDUCING HEALTH DISPARITIES IN LUNG DISEASE,116010,,,1,1
48,other race, ,R01,NIDCR,6891382,7896833,"GREMBOWSKI, DAVID E",2005,190986,,DE,UNIVERSITY OF WASHINGTON,Not Applicable,5R01DE014400-03,LINKING MOTHER AND CHILD ACCESS TO DENTAL CARE,14400,,,3,5
49,other race, ,R01,NIDCR,6752889,7896833,"GREMBOWSKI, DAVID E",2004,462923,,DE,UNIVERSITY OF WASHINGTON,Not Applicable,5R01DE014400-02,LINKING MOTHER AND CHILD ACCESS TO DENTAL CARE,14400,,,2,5
50,other race, ,R01,NIDCR,6571336,7896833,"GREMBOWSKI, DAVID E",2003,655004,,DE,UNIVERSITY OF WASHINGTON,Not Applicable,1R01DE014400-01A1,LINKING MOTHER AND CHILD ACCESS TO DENTAL CARE,14400,,A1,1,1
51,other race, ,R01,NCI,6633454,1986699,"JACKSON, JONATHAN CAREY",2003,343725,,CA,UNIVERSITY OF WASHINGTON,Not Applicable,5R01CA082326-04,CANCER CONTROL IN A VIETNAMESE AMERICAN POPULATION,82326,,,4,5
52,other race, ,R01,NCI,6514065,1986699,"JACKSON, JONATHAN CAREY",2002,388029,,CA,UNIVERSITY OF WASHINGTON,Not Applicable,5R01CA082326-03,CANCER CONTROL IN A VIETNAMESE AMERICAN POPULATION,82326,,,3,5
53,other race, ,R01,NCI,6402514,1986699,"JACKSON, JONATHAN CAREY",2001,444327,,CA,UNIVERSITY OF WASHINGTON,Not Applicable,5R01CA082326-02,CANCER CONTROL IN A VIETNAMESE AMERICAN POPULATION,82326,,,2,5
54,other race, ,R01,NCI,6132515,1986699,"JACKSON, JONATHAN CAREY",2000,328338,,CA,UNIVERSITY OF WASHINGTON,Not Applicable,1R01CA082326-01A1,CANCER CONTROL IN A VIETNAMESE AMERICAN POPULATION,82326,,A1,1,1
55,other race, ,K99,NHLBI,8949985,11881530,"JOSEPH, RODNEY ",2015,89534,,HL,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,Not Applicable,1K99HL129012-01,SMART WALK: A SMARTPHONE PHYSICAL ACTIVITY PROGRAM FOR AFRICAN AMERICAN WOMEN,129012,,,1,1
56,other race, ,R01,NHLBI,8884304,7343033,"KANAYA, ALKA M",2015,729116,,HL,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",Not Applicable,2R01HL093009-05,MEDIATORS OF ATHEROSCLEROSIS IN SOUTH ASIANS LIVING IN AMERICA,93009,,,5,2
57,other race, ,U01,NCCDPHP,8212711,10801787,"KATCHER, MURRAY L ",2011,148083,,DP,WISCONSIN DEPARTMENT OF HEALTH SERVICES,"KVALE, KATHERINE M",1U01DP003123-01,PREGNANCY RISK ASSESSMENT MONITORING SYSTEM (PRAMS),3123,,,1,1
58,other race, ,R21,NIDCR,8460490,12077234,"KIM, THOMAS ",2013,126390,,DE,CALIFORNIA RURAL INDIAN HEALTH BOARD,Not Applicable,5R21DE021573-02,EARLY CHILDHOOD CARIES AND STORYTELLING IN AMERICAN INDIAN COMMUNITIES,21573,,,2,5
59,other race, ,U01,NCCDPHP,8234628,6302805,"KRONER, BARBARA L ",2011,424984,,DP,RESEARCH TRIANGLE INSTITUTE,"GAILLARD, WILLIAM DAVIS",1U01DP003255-01,EPIDEMIOLOGIC RESEARCH AND SURVEILLANCE IN EPILEPSY (U01) COMPONENT A,3255,,,1,1
60,other race, ,R01,NIA,6629882,1894997,"LAUDERDALE, DIANE SPERLING",2003,113250,,AG,UNIVERSITY OF CHICAGO,Not Applicable,5R01AG017889-04,DEATH RATES AND DEATH DATA FOR ASIAN AMERICAN ELDERLY,17889,,,4,5
61,other race, ,R01,NIA,6509719,1894997,"LAUDERDALE, DIANE SPERLING",2002,113250,,AG,UNIVERSITY OF CHICAGO,Not Applicable,5R01AG017889-03,DEATH RATES AND DEATH DATA FOR ASIAN AMERICAN ELDERLY,17889,,,3,5
62,other race, ,R01,NIA,6372460,1894997,"LAUDERDALE, DIANE SPERLING",2001,113250,,AG,UNIVERSITY OF CHICAGO,Not Applicable,5R01AG017889-02,DEATH RATES AND DEATH DATA FOR ASIAN AMERICAN ELDERLY,17889,,,2,5
63,other race, ,R01,NIA,6087039,1894997,"LAUDERDALE, DIANE SPERLING",2000,113250,,AG,UNIVERSITY OF CHICAGO,Not Applicable,1R01AG017889-01,DEATH RATES AND DEATH DATA FOR ASIAN AMERICAN ELDERLY,17889,,,1,1
